stream_id,user_id,song_id,song_name,artist,genre,duration_seconds,country,device,stream_timestamp
2304,1378,6,Stay,Justin Bieber,Pop,261,USA,Mobile,2026-07-06 06:01:00
2305,1176,1,Believer,The Weeknd,Rock,218,USA,Mobile,2026-07-07 12:10:00
2306,1367,8,Senorita,Imagine Dragons,,296,India,Mobile,2026-07-05 05:05:00
2307,1221,9,Blinding Lights,Ed Sheeran,POP,184,Australia,Desktop,2026-07-07 22:20:00
2308,1393,3,Senorita,Justin Bieber,Rock,273,India,Mobile,2026-07-07 23:40:00
2309,1232,10,Thunder,Imagine Dragons,Hip Hop,252,UK,Desktop,2026-07-06 16:48:00
2310,1069,9,Senorita,Dua Lipa,rock,187,USA,Tablet,2026-07-05 16:10:00
2311,1093,4,Bad Habits,Dua Lipa,POP,272,UK,Mobile,2026-07-07 12:10:00
2312,1438,7,Stay,Dua Lipa,Pop,157,Canada,Tablet,2026-07-07 09:44:00
2313,1387,7,Believer,Dua Lipa,Pop,280,Australia,Desktop,2026-07-06 21:02:00
2314,1230,5,Senorita,Dua Lipa,Rock,183,USA,Desktop,2026-07-03 07:14:00
2315,1183,3,Perfect,Justin Bieber,Pop,204,Australia,Tablet,2026-07-04 00:36:00
2316,1333,4,Stay,The Weeknd,rock,277,USA,Desktop,2026-07-01 23:35:00
2317,1333,8,Bad Habits,Justin Bieber,Rock,188,India,Mobile,2026-07-06 01:06:00
2318,1210,3,Believer,The Weeknd,,208,Australia,Mobile,2026-07-03 23:28:00
2319,1252,6,Thunder,Ed Sheeran,Rock,207,USA,Desktop,2026-07-04 06:39:00
2320,1132,10,Peaches,The Weeknd,,179,Canada,Mobile,2026-07-03 06:32:00
2321,1283,4,Thunder,Dua Lipa,Rock,172,Australia,Desktop,2026-07-01 22:14:00
2322,1341,2,Senorita,Dua Lipa,POP,160,Canada,Mobile,2026-07-02 22:09:00
2323,1168,10,Shape of You,Dua Lipa,Hip Hop,257,Canada,Tablet,2026-07-06 19:34:00
2324,1219,1,Believer,The Weeknd,rock,194,Australia,Desktop,2026-07-06 05:55:00
2325,1482,6,Peaches,Ed Sheeran,,295,Australia,Desktop,2026-07-06 08:02:00
2326,1457,10,Levitating,Imagine Dragons,Pop,167,USA,Tablet,2026-07-04 08:11:00
2327,1339,4,Believer,Dua Lipa,Hip Hop,265,Australia,Tablet,2026-07-06 05:13:00
2328,1397,3,Shape of You,Dua Lipa,Rock,258,Canada,Desktop,2026-07-07 07:50:00
2329,1042,2,Stay,Ed Sheeran,rock,229,Canada,Tablet,2026-07-04 21:40:00
2330,1139,6,Bad Habits,The Weeknd,rock,172,Australia,Desktop,2026-07-07 05:59:00
2331,1079,5,Believer,Ed Sheeran,Pop,178,Canada,Desktop,2026-07-06 10:11:00
2332,1175,5,Blinding Lights,Dua Lipa,POP,255,UK,Mobile,2026-07-07 21:34:00
2333,1500,8,Levitating,Dua Lipa,rock,208,UK,Tablet,2026-07-03 10:02:00
2334,1283,1,Peaches,Justin Bieber,,216,UK,Tablet,2026-07-05 18:14:00
2335,1431,9,Shape of You,Ed Sheeran,POP,227,USA,Desktop,2026-07-07 07:59:00
2336,1431,2,Perfect,Dua Lipa,POP,181,UK,Desktop,2026-07-03 23:40:00
2337,1082,9,Believer,Ed Sheeran,rock,184,Canada,Desktop,2026-07-05 04:16:00
2338,1209,1,Perfect,Imagine Dragons,,256,UK,Mobile,2026-07-01 10:41:00
2339,1274,3,Shape of You,Ed Sheeran,Hip Hop,262,Canada,Tablet,2026-07-07 22:06:00
2340,1224,6,Perfect,Dua Lipa,Pop,265,Australia,Tablet,2026-07-05 01:43:00
2341,1166,3,Senorita,Imagine Dragons,rock,258,Canada,Tablet,2026-07-03 08:53:00
2342,1106,9,Perfect,Dua Lipa,Hip Hop,296,USA,Tablet,2026-07-07 16:48:00
2343,1009,7,Bad Habits,Justin Bieber,Rock,184,USA,Tablet,2026-07-04 09:53:00
2344,1165,10,Believer,The Weeknd,,287,Australia,Mobile,2026-07-03 01:57:00
2345,1170,10,Levitating,Dua Lipa,rock,204,USA,Mobile,2026-07-04 07:42:00
2346,1332,3,Blinding Lights,The Weeknd,Rock,248,Canada,Desktop,2026-07-05 16:36:00
2347,1004,9,Peaches,The Weeknd,POP,261,Australia,Tablet,2026-07-03 01:38:00
2348,1496,6,Perfect,Dua Lipa,POP,284,India,Tablet,2026-07-06 09:32:00
2349,1385,2,Shape of You,Justin Bieber,,229,UK,Tablet,2026-07-06 19:16:00
2350,1006,7,Believer,The Weeknd,,241,Canada,Mobile,2026-07-04 16:02:00
2351,1339,10,Shape of You,The Weeknd,POP,252,UK,Mobile,2026-07-02 05:11:00
2352,1222,3,Stay,Justin Bieber,Pop,251,Australia,Desktop,2026-07-03 16:59:00
2353,1134,4,Perfect,The Weeknd,,207,India,Tablet,2026-07-02 18:23:00
2354,1015,3,Shape of You,Imagine Dragons,Hip Hop,289,UK,Mobile,2026-07-06 07:26:00
2355,1077,3,Thunder,The Weeknd,Pop,221,India,Mobile,2026-07-03 09:18:00
2356,1351,7,Bad Habits,Imagine Dragons,rock,162,Canada,Mobile,2026-07-07 03:23:00
2357,1432,8,Shape of You,Imagine Dragons,Rock,165,USA,Tablet,2026-07-07 05:38:00
2358,1215,7,Perfect,Justin Bieber,Pop,176,UK,Mobile,2026-07-01 14:23:00
2359,1353,3,Perfect,Ed Sheeran,rock,272,India,Desktop,2026-07-02 18:18:00
2360,1399,3,Thunder,Dua Lipa,rock,219,UK,Tablet,2026-07-06 04:31:00
2361,1151,9,Bad Habits,Justin Bieber,,293,UK,Desktop,2026-07-01 03:18:00
2362,1114,8,Stay,Ed Sheeran,,201,Canada,Mobile,2026-07-02 04:44:00
2363,1180,1,Levitating,Justin Bieber,Pop,187,Australia,Tablet,2026-07-03 06:03:00
2364,1348,7,Perfect,Dua Lipa,Pop,214,USA,Desktop,2026-07-02 00:36:00
2365,1187,1,Thunder,Dua Lipa,,225,Canada,Tablet,2026-07-06 12:19:00
2366,1000,3,Bad Habits,Dua Lipa,Rock,176,Canada,Mobile,2026-07-03 15:46:00
2367,1136,1,Stay,Ed Sheeran,,253,Australia,Mobile,2026-07-07 15:31:00
2368,1145,10,Stay,Justin Bieber,Rock,220,UK,Desktop,2026-07-01 08:15:00
2369,1290,7,Bad Habits,Imagine Dragons,Hip Hop,225,USA,Mobile,2026-07-02 09:19:00
2370,1451,1,Bad Habits,Dua Lipa,Hip Hop,236,Australia,Desktop,2026-07-02 08:49:00
2371,1112,7,Levitating,Imagine Dragons,Hip Hop,235,Australia,Mobile,2026-07-02 14:47:00
2372,1171,6,Bad Habits,Justin Bieber,rock,278,Canada,Mobile,2026-07-06 22:40:00
2373,1108,1,Stay,The Weeknd,Rock,230,UK,Mobile,2026-07-01 12:51:00
2374,1091,9,Thunder,The Weeknd,,210,Canada,Tablet,2026-07-07 12:13:00
2375,1172,4,Shape of You,Imagine Dragons,,150,India,Tablet,2026-07-01 08:57:00
2376,1309,6,Peaches,The Weeknd,Rock,221,Australia,Mobile,2026-07-03 14:27:00
2377,1489,3,Shape of You,Ed Sheeran,Pop,262,USA,Mobile,2026-07-02 15:00:00
2378,1486,4,Shape of You,Ed Sheeran,Pop,262,Canada,Tablet,2026-07-01 22:17:00
2379,1194,4,Peaches,Ed Sheeran,,182,Canada,Desktop,2026-07-05 11:55:00
2380,1127,7,Peaches,Ed Sheeran,POP,166,Canada,Tablet,2026-07-05 08:29:00
2381,1386,7,Thunder,Justin Bieber,,188,UK,Mobile,2026-07-07 13:22:00
2382,1346,9,Peaches,Ed Sheeran,,275,USA,Desktop,2026-07-02 22:52:00
2383,1271,9,Senorita,Justin Bieber,rock,300,Canada,Desktop,2026-07-02 07:02:00
2384,1337,10,Levitating,The Weeknd,Rock,163,Australia,Tablet,2026-07-02 18:58:00
2385,1101,1,Thunder,Imagine Dragons,POP,194,Canada,Desktop,2026-07-05 09:33:00
2386,1313,2,Believer,Ed Sheeran,rock,283,Australia,Mobile,2026-07-02 06:03:00
2387,1260,7,Peaches,Ed Sheeran,POP,248,Canada,Tablet,2026-07-01 17:46:00
2388,1076,3,Stay,Justin Bieber,Rock,237,USA,Mobile,2026-07-06 22:24:00
2389,1315,9,Believer,Ed Sheeran,,297,Canada,Mobile,2026-07-04 22:34:00
2390,1092,2,Senorita,Ed Sheeran,Pop,285,Australia,Mobile,2026-07-07 16:37:00
2391,1079,6,Bad Habits,The Weeknd,Hip Hop,225,UK,Mobile,2026-07-05 17:03:00
2392,1142,6,Stay,Imagine Dragons,rock,268,USA,Desktop,2026-07-07 21:18:00
2393,1481,3,Thunder,Dua Lipa,Pop,192,USA,Tablet,2026-07-03 01:29:00
2394,1101,10,Perfect,The Weeknd,POP,153,Canada,Desktop,2026-07-04 06:30:00
2395,1197,6,Bad Habits,The Weeknd,Hip Hop,193,UK,Desktop,2026-07-02 14:15:00
2396,1034,3,Peaches,Dua Lipa,Pop,167,Canada,Mobile,2026-07-01 23:18:00
2397,1266,8,Senorita,Justin Bieber,Rock,288,USA,Tablet,2026-07-02 09:21:00
2398,1189,3,Bad Habits,Ed Sheeran,Pop,225,USA,Tablet,2026-07-01 02:02:00
2399,1454,9,Levitating,Ed Sheeran,Rock,223,India,Tablet,2026-07-03 10:53:00
2400,1321,1,Senorita,Justin Bieber,,152,India,Desktop,2026-07-07 17:37:00
2401,1049,7,Perfect,The Weeknd,rock,179,Canada,Desktop,2026-07-06 07:43:00
2402,1384,4,Perfect,The Weeknd,rock,295,Australia,Mobile,2026-07-02 17:54:00
2403,1355,1,Believer,Justin Bieber,POP,278,Canada,Mobile,2026-07-07 00:59:00
2404,1184,9,Peaches,The Weeknd,Rock,259,Canada,Mobile,2026-07-04 06:58:00
2405,1182,7,Perfect,Justin Bieber,Pop,210,Australia,Tablet,2026-07-07 10:02:00
2406,1036,10,Believer,The Weeknd,,266,Australia,Mobile,2026-07-05 21:46:00
2407,1179,8,Levitating,Dua Lipa,,205,India,Mobile,2026-07-04 04:31:00
2408,1000,2,Believer,The Weeknd,Hip Hop,206,India,Mobile,2026-07-01 05:51:00
2409,1310,6,Stay,Dua Lipa,Pop,190,Australia,Tablet,2026-07-02 18:13:00
2410,1111,3,Believer,Ed Sheeran,,195,Canada,Mobile,2026-07-02 11:56:00
2411,1434,6,Believer,Imagine Dragons,Hip Hop,151,USA,Mobile,2026-07-05 20:02:00
2412,1462,4,Thunder,Imagine Dragons,,236,USA,Desktop,2026-07-07 10:34:00
2413,1108,3,Levitating,Dua Lipa,Pop,201,Australia,Mobile,2026-07-01 05:37:00
2414,1450,9,Blinding Lights,Imagine Dragons,Hip Hop,177,USA,Mobile,2026-07-06 16:23:00
2415,1027,2,Bad Habits,Dua Lipa,Pop,210,Australia,Desktop,2026-07-03 21:38:00
2416,1340,3,Senorita,Ed Sheeran,Hip Hop,163,UK,Tablet,2026-07-06 03:23:00
2417,1301,6,Perfect,Dua Lipa,Pop,218,Canada,Mobile,2026-07-03 09:35:00
2418,1051,8,Peaches,Imagine Dragons,Pop,281,UK,Tablet,2026-07-05 15:20:00
2419,1295,2,Blinding Lights,Imagine Dragons,rock,284,UK,Mobile,2026-07-01 07:34:00
2420,1049,7,Peaches,Justin Bieber,rock,250,UK,Tablet,2026-07-07 18:29:00
2421,1007,10,Bad Habits,Imagine Dragons,Pop,260,UK,Tablet,2026-07-01 17:31:00
2422,1299,7,Blinding Lights,Dua Lipa,Rock,237,USA,Tablet,2026-07-07 04:00:00
2423,1272,3,Believer,Imagine Dragons,Rock,278,Canada,Desktop,2026-07-07 11:47:00
2424,1176,10,Shape of You,Dua Lipa,Hip Hop,220,India,Mobile,2026-07-05 13:57:00
2425,1326,2,Blinding Lights,The Weeknd,rock,173,India,Desktop,2026-07-06 16:24:00
2426,1339,8,Bad Habits,Imagine Dragons,POP,273,UK,Desktop,2026-07-03 17:25:00
2427,1140,7,Believer,Imagine Dragons,rock,153,UK,Desktop,2026-07-01 23:24:00
2428,1048,8,Believer,Dua Lipa,rock,278,Australia,Tablet,2026-07-07 13:23:00
2429,1080,7,Shape of You,Imagine Dragons,,208,Australia,Tablet,2026-07-04 09:05:00
2430,1272,9,Shape of You,Ed Sheeran,,182,India,Desktop,2026-07-06 20:27:00
2431,1287,8,Thunder,Dua Lipa,rock,222,India,Desktop,2026-07-01 03:55:00
2432,1111,4,Perfect,Justin Bieber,,263,Canada,Desktop,2026-07-02 21:25:00
2433,1005,3,Levitating,The Weeknd,,213,Canada,Mobile,2026-07-04 07:28:00
2434,1404,8,Bad Habits,The Weeknd,Pop,190,UK,Desktop,2026-07-03 06:06:00
2435,1478,2,Stay,Justin Bieber,POP,280,India,Mobile,2026-07-03 18:26:00
2436,1054,7,Stay,Justin Bieber,Rock,291,Australia,Desktop,2026-07-06 06:30:00
2437,1355,10,Stay,Justin Bieber,Pop,208,UK,Mobile,2026-07-02 19:48:00
2438,1028,3,Levitating,The Weeknd,,241,USA,Tablet,2026-07-01 04:36:00
2439,1289,6,Blinding Lights,The Weeknd,POP,155,India,Mobile,2026-07-05 04:21:00
2440,1195,3,Thunder,Justin Bieber,Pop,255,Canada,Mobile,2026-07-03 07:26:00
2441,1213,9,Bad Habits,Dua Lipa,,177,India,Mobile,2026-07-02 07:37:00
2442,1453,6,Believer,Imagine Dragons,,274,Canada,Tablet,2026-07-04 09:42:00
2443,1307,7,Senorita,Imagine Dragons,Hip Hop,250,Australia,Mobile,2026-07-02 09:32:00
2444,1086,7,Believer,Dua Lipa,,204,UK,Mobile,2026-07-03 10:48:00
2445,1365,7,Peaches,The Weeknd,rock,210,India,Desktop,2026-07-02 13:21:00
2446,1015,6,Peaches,Justin Bieber,,174,India,Mobile,2026-07-01 23:00:00
2447,1002,8,Thunder,Ed Sheeran,POP,287,Canada,Mobile,2026-07-04 02:05:00
2448,1002,7,Senorita,Imagine Dragons,rock,220,USA,Tablet,2026-07-05 21:45:00
2449,1317,9,Thunder,Imagine Dragons,Rock,238,Australia,Tablet,2026-07-07 05:14:00
2450,1492,6,Blinding Lights,Dua Lipa,Rock,171,India,Mobile,2026-07-02 18:04:00
2451,1167,4,Levitating,The Weeknd,POP,295,India,Tablet,2026-07-07 23:09:00
2452,1016,8,Peaches,Imagine Dragons,Pop,212,USA,Desktop,2026-07-07 21:36:00
2453,1333,2,Senorita,The Weeknd,Pop,289,UK,Mobile,2026-07-03 05:06:00
2454,1199,1,Bad Habits,Dua Lipa,Rock,175,Canada,Mobile,2026-07-05 03:31:00
2455,1018,9,Levitating,Dua Lipa,Pop,199,Australia,Mobile,2026-07-04 16:15:00
2456,1312,10,Stay,Ed Sheeran,POP,157,UK,Tablet,2026-07-04 00:56:00
2457,1167,3,Shape of You,The Weeknd,Rock,162,UK,Tablet,2026-07-01 02:55:00
2458,1494,9,Senorita,Justin Bieber,POP,175,UK,Mobile,2026-07-04 12:26:00
2459,1260,9,Blinding Lights,Imagine Dragons,POP,158,USA,Desktop,2026-07-05 18:20:00
2460,1017,6,Thunder,Imagine Dragons,,208,Australia,Mobile,2026-07-03 13:28:00
2461,1440,1,Bad Habits,Dua Lipa,Rock,256,UK,Mobile,2026-07-03 18:42:00
2462,1008,8,Perfect,Justin Bieber,rock,207,UK,Mobile,2026-07-02 02:23:00
2463,1482,5,Senorita,Justin Bieber,Hip Hop,233,India,Mobile,2026-07-06 09:12:00
2464,1237,9,Senorita,Ed Sheeran,POP,158,USA,Mobile,2026-07-04 17:08:00
2465,1135,7,Senorita,The Weeknd,Pop,177,India,Mobile,2026-07-03 21:19:00
2466,1413,10,Believer,The Weeknd,Hip Hop,193,India,Tablet,2026-07-02 09:26:00
2467,1433,9,Senorita,The Weeknd,Pop,248,India,Mobile,2026-07-07 17:31:00
2468,1072,1,Believer,Dua Lipa,POP,248,UK,Tablet,2026-07-07 19:54:00
2469,1129,6,Believer,Ed Sheeran,Rock,203,USA,Mobile,2026-07-03 05:40:00
2470,1389,4,Believer,Imagine Dragons,Hip Hop,179,India,Tablet,2026-07-05 00:37:00
2471,1021,4,Perfect,The Weeknd,Pop,250,Canada,Desktop,2026-07-04 08:19:00
2472,1335,9,Bad Habits,Ed Sheeran,,283,USA,Tablet,2026-07-05 11:17:00
2473,1314,5,Thunder,Ed Sheeran,Rock,237,Canada,Desktop,2026-07-06 14:40:00
2474,1117,2,Thunder,The Weeknd,Hip Hop,249,UK,Mobile,2026-07-04 05:43:00
2475,1216,5,Stay,Imagine Dragons,,264,India,Tablet,2026-07-01 05:29:00
2476,1003,3,Thunder,Ed Sheeran,Hip Hop,267,Australia,Tablet,2026-07-03 11:42:00
2477,1453,5,Thunder,Ed Sheeran,rock,151,India,Desktop,2026-07-05 10:57:00
2478,1281,1,Blinding Lights,The Weeknd,Rock,287,USA,Mobile,2026-07-05 10:46:00
2479,1264,10,Stay,Ed Sheeran,POP,284,India,Mobile,2026-07-02 01:00:00
2480,1493,8,Thunder,The Weeknd,rock,170,UK,Desktop,2026-07-06 23:39:00
2481,1082,8,Perfect,Imagine Dragons,rock,191,Australia,Mobile,2026-07-02 18:05:00
2482,1420,9,Blinding Lights,Imagine Dragons,Rock,295,Canada,Tablet,2026-07-03 07:21:00
2483,1157,7,Peaches,Ed Sheeran,POP,249,USA,Desktop,2026-07-06 06:14:00
2484,1263,4,Stay,Imagine Dragons,rock,175,Canada,Tablet,2026-07-07 10:08:00
2485,1453,4,Thunder,Ed Sheeran,Rock,283,UK,Tablet,2026-07-05 13:55:00
2486,1140,6,Peaches,Dua Lipa,,287,Australia,Desktop,2026-07-07 08:57:00
2487,1132,3,Shape of You,Justin Bieber,Rock,238,USA,Desktop,2026-07-07 03:17:00
2488,1304,10,Levitating,Imagine Dragons,Pop,254,India,Desktop,2026-07-04 01:44:00
2489,1485,5,Senorita,Justin Bieber,POP,165,UK,Desktop,2026-07-03 22:33:00
2490,1206,8,Stay,Ed Sheeran,Rock,296,India,Desktop,2026-07-06 12:09:00
2491,1010,5,Stay,The Weeknd,POP,186,Australia,Tablet,2026-07-02 19:28:00
2492,1028,2,Thunder,Imagine Dragons,POP,180,Australia,Mobile,2026-07-06 09:46:00
2493,1131,9,Peaches,Ed Sheeran,Rock,257,Australia,Desktop,2026-07-05 14:43:00
2494,1217,2,Bad Habits,Justin Bieber,Hip Hop,283,Australia,Desktop,2026-07-01 19:38:00
2495,1136,5,Blinding Lights,Ed Sheeran,,244,Australia,Desktop,2026-07-02 15:50:00
2496,1349,5,Levitating,Ed Sheeran,Hip Hop,188,Canada,Mobile,2026-07-03 19:59:00
2497,1054,9,Shape of You,Justin Bieber,Rock,154,UK,Tablet,2026-07-06 11:08:00
2498,1128,7,Blinding Lights,Dua Lipa,rock,196,UK,Desktop,2026-07-05 08:26:00
2499,1216,5,Shape of You,Imagine Dragons,rock,281,Canada,Mobile,2026-07-06 08:20:00
2500,1447,2,Thunder,The Weeknd,POP,208,USA,Mobile,2026-07-06 21:21:00
2501,1257,6,Stay,Justin Bieber,POP,266,India,Desktop,2026-07-01 05:08:00
2502,1010,8,Thunder,Ed Sheeran,Pop,238,Canada,Mobile,2026-07-03 04:11:00
2503,1011,7,Believer,Ed Sheeran,rock,300,Australia,Tablet,2026-07-03 20:19:00
2504,1055,2,Blinding Lights,Imagine Dragons,,233,Canada,Tablet,2026-07-07 18:08:00
2505,1193,1,Levitating,Dua Lipa,Pop,284,USA,Desktop,2026-07-07 22:23:00
2506,1169,3,Peaches,Imagine Dragons,Pop,181,Canada,Desktop,2026-07-07 05:34:00
2507,1046,2,Perfect,Ed Sheeran,POP,254,Canada,Mobile,2026-07-06 22:05:00
2508,1051,9,Perfect,Imagine Dragons,Rock,164,Australia,Mobile,2026-07-06 16:04:00
2509,1197,10,Perfect,Ed Sheeran,Rock,284,USA,Mobile,2026-07-02 09:39:00
2510,1398,9,Bad Habits,Justin Bieber,Pop,266,Canada,Tablet,2026-07-04 10:57:00
2511,1234,8,Stay,Dua Lipa,,156,Australia,Mobile,2026-07-04 18:23:00
2512,1330,7,Peaches,The Weeknd,Rock,204,India,Tablet,2026-07-01 07:49:00
2513,1403,5,Perfect,Justin Bieber,Hip Hop,271,UK,Desktop,2026-07-01 02:54:00
2514,1394,10,Stay,Dua Lipa,rock,157,UK,Desktop,2026-07-05 20:35:00
2515,1460,1,Peaches,The Weeknd,,184,USA,Mobile,2026-07-01 16:37:00
2516,1482,2,Perfect,Dua Lipa,Hip Hop,199,Canada,Desktop,2026-07-04 12:07:00
2517,1237,4,Senorita,The Weeknd,Rock,155,Australia,Mobile,2026-07-04 08:05:00
2518,1358,7,Perfect,Imagine Dragons,,173,UK,Tablet,2026-07-02 17:50:00
2519,1303,8,Bad Habits,The Weeknd,rock,230,India,Tablet,2026-07-03 07:19:00
2520,1072,4,Thunder,Dua Lipa,Rock,231,UK,Mobile,2026-07-06 05:03:00
2521,1466,5,Levitating,Justin Bieber,Hip Hop,196,USA,Mobile,2026-07-03 17:51:00
2522,1064,9,Peaches,Ed Sheeran,POP,169,UK,Desktop,2026-07-07 01:27:00
2523,1190,5,Believer,Ed Sheeran,Rock,190,Australia,Mobile,2026-07-06 19:17:00
2524,1115,3,Blinding Lights,Ed Sheeran,rock,260,Canada,Mobile,2026-07-06 00:58:00
2525,1137,3,Bad Habits,Ed Sheeran,,234,USA,Mobile,2026-07-07 00:37:00
2526,1167,8,Perfect,The Weeknd,Rock,186,Canada,Desktop,2026-07-07 04:19:00
2527,1393,10,Peaches,Imagine Dragons,rock,296,UK,Mobile,2026-07-06 18:35:00
2528,1381,10,Levitating,Imagine Dragons,POP,201,USA,Tablet,2026-07-05 12:38:00
2529,1211,7,Blinding Lights,Imagine Dragons,POP,166,India,Desktop,2026-07-07 10:57:00
2530,1247,6,Shape of You,Dua Lipa,Hip Hop,297,USA,Mobile,2026-07-07 10:16:00
2531,1375,6,Believer,Dua Lipa,Rock,205,Canada,Tablet,2026-07-02 01:15:00
2532,1362,10,Perfect,The Weeknd,rock,174,Canada,Desktop,2026-07-01 14:57:00
2533,1213,5,Peaches,The Weeknd,,162,Canada,Mobile,2026-07-01 13:16:00
2534,1049,7,Stay,The Weeknd,Pop,235,Australia,Mobile,2026-07-01 11:37:00
2535,1410,8,Senorita,The Weeknd,Pop,277,USA,Desktop,2026-07-05 07:02:00
2536,1379,2,Senorita,Imagine Dragons,rock,231,Canada,Tablet,2026-07-02 04:09:00
2537,1262,1,Thunder,Imagine Dragons,rock,238,India,Tablet,2026-07-02 01:19:00
2538,1110,9,Believer,Dua Lipa,,252,USA,Tablet,2026-07-04 08:14:00
2539,1087,1,Shape of You,Justin Bieber,,182,Australia,Mobile,2026-07-05 10:33:00
2540,1423,9,Senorita,The Weeknd,rock,210,USA,Tablet,2026-07-05 09:58:00
2541,1492,3,Senorita,Dua Lipa,POP,176,India,Desktop,2026-07-02 07:45:00
2542,1500,5,Bad Habits,Justin Bieber,,249,USA,Tablet,2026-07-02 16:18:00
2543,1190,4,Bad Habits,Imagine Dragons,rock,199,UK,Tablet,2026-07-04 04:13:00
2544,1326,4,Believer,Ed Sheeran,Rock,193,Australia,Desktop,2026-07-07 10:45:00
2545,1374,10,Shape of You,Ed Sheeran,Pop,277,UK,Mobile,2026-07-02 21:44:00
2546,1068,4,Bad Habits,Imagine Dragons,,180,USA,Desktop,2026-07-01 03:59:00
2547,1292,5,Levitating,Imagine Dragons,,257,USA,Tablet,2026-07-01 12:27:00
2548,1477,1,Stay,Justin Bieber,Hip Hop,197,USA,Desktop,2026-07-06 15:19:00
2549,1046,3,Senorita,Justin Bieber,rock,245,USA,Mobile,2026-07-05 19:36:00
2550,1194,2,Thunder,The Weeknd,rock,286,Canada,Mobile,2026-07-06 22:11:00
2551,1450,10,Shape of You,Justin Bieber,Rock,180,Australia,Mobile,2026-07-01 13:16:00
2552,1123,4,Levitating,The Weeknd,Hip Hop,211,UK,Mobile,2026-07-03 06:51:00
2553,1327,1,Perfect,Ed Sheeran,rock,154,India,Tablet,2026-07-03 15:54:00
2554,1386,7,Thunder,Imagine Dragons,Hip Hop,204,Canada,Desktop,2026-07-05 14:25:00
2555,1393,8,Perfect,Imagine Dragons,Pop,269,Canada,Desktop,2026-07-03 02:57:00
2556,1366,7,Stay,Ed Sheeran,Rock,162,USA,Mobile,2026-07-05 11:10:00
2557,1182,9,Perfect,Ed Sheeran,POP,166,UK,Tablet,2026-07-07 11:17:00
2558,1240,8,Peaches,The Weeknd,POP,228,Canada,Tablet,2026-07-01 10:46:00
2559,1424,5,Thunder,Imagine Dragons,Hip Hop,248,Canada,Tablet,2026-07-06 10:42:00
2560,1165,9,Shape of You,Dua Lipa,,234,Canada,Mobile,2026-07-07 22:24:00
2561,1125,2,Thunder,Justin Bieber,rock,189,Australia,Desktop,2026-07-04 07:55:00
2562,1163,6,Blinding Lights,Imagine Dragons,Pop,193,USA,Mobile,2026-07-06 08:53:00
2563,1232,9,Senorita,Imagine Dragons,Rock,259,Australia,Desktop,2026-07-04 23:42:00
2564,1114,4,Thunder,The Weeknd,Rock,168,India,Tablet,2026-07-03 05:17:00
2565,1321,6,Levitating,Justin Bieber,Rock,201,UK,Desktop,2026-07-01 21:18:00
2566,1251,3,Shape of You,Imagine Dragons,Pop,275,UK,Tablet,2026-07-07 23:31:00
2567,1342,1,Perfect,The Weeknd,POP,227,USA,Desktop,2026-07-01 21:39:00
2568,1297,9,Blinding Lights,The Weeknd,Hip Hop,283,USA,Tablet,2026-07-01 20:09:00
2569,1413,6,Believer,Justin Bieber,Pop,226,Canada,Desktop,2026-07-04 02:42:00
2570,1304,5,Stay,Imagine Dragons,,175,UK,Mobile,2026-07-01 12:42:00
2571,1240,6,Senorita,Dua Lipa,rock,278,India,Tablet,2026-07-01 15:33:00
2572,1397,9,Peaches,Justin Bieber,Rock,266,USA,Mobile,2026-07-04 07:59:00
2573,1381,2,Thunder,The Weeknd,,240,USA,Tablet,2026-07-01 00:14:00
2574,1239,2,Perfect,Imagine Dragons,rock,270,India,Desktop,2026-07-05 06:46:00
2575,1018,2,Thunder,Imagine Dragons,POP,252,India,Tablet,2026-07-07 11:56:00
2576,1192,1,Levitating,Dua Lipa,Pop,200,UK,Mobile,2026-07-04 03:39:00
2577,1005,2,Thunder,Imagine Dragons,Hip Hop,237,USA,Tablet,2026-07-01 06:18:00
2578,1009,4,Shape of You,Ed Sheeran,rock,229,USA,Desktop,2026-07-06 04:34:00
2579,1293,5,Perfect,Dua Lipa,Pop,179,Canada,Mobile,2026-07-03 07:14:00
2580,1357,1,Bad Habits,Imagine Dragons,Pop,223,India,Desktop,2026-07-05 10:51:00
2581,1083,8,Shape of You,The Weeknd,Pop,230,UK,Tablet,2026-07-04 11:48:00
2582,1197,2,Believer,Dua Lipa,Rock,300,India,Tablet,2026-07-02 06:20:00
2583,1414,8,Peaches,The Weeknd,rock,251,UK,Tablet,2026-07-03 05:25:00
2584,1400,4,Shape of You,Dua Lipa,rock,200,Canada,Mobile,2026-07-04 23:02:00
2585,1307,2,Bad Habits,Dua Lipa,Pop,207,Australia,Tablet,2026-07-03 02:26:00
2586,1172,8,Shape of You,Justin Bieber,Pop,224,UK,Mobile,2026-07-01 09:23:00
2587,1194,5,Levitating,Dua Lipa,Hip Hop,260,Australia,Mobile,2026-07-02 10:49:00
2588,1212,6,Stay,Justin Bieber,POP,180,India,Mobile,2026-07-04 16:12:00
2589,1365,3,Thunder,The Weeknd,Hip Hop,190,Australia,Mobile,2026-07-04 15:16:00
2590,1113,8,Believer,Ed Sheeran,,244,Australia,Desktop,2026-07-03 07:11:00
2591,1038,2,Perfect,The Weeknd,rock,285,Australia,Desktop,2026-07-06 14:59:00
2592,1087,4,Levitating,Ed Sheeran,,186,UK,Desktop,2026-07-01 06:49:00
